"QueryName","YearVal","MonthVal","Country","RecordCount","Division","Product","BillingType"
"03_InvoicedConsignments_YI","2025","7","AE","22","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SK","2","FX","0606","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","HK","2","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","18","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","1","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","ZA","44","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","LT","1381","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SG","12","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","MY","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AT","5","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","KW","121","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","HU","25139","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","KW","45","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GB","43","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CY","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CH","105","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NL","30","G","130","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","ES","352","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","EG","2","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NL","226","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SA","14","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SE","40","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IN","337","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","EG","15","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IE","20","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ES","76","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CH","2303","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","AT","330","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CL","8","S","88","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","US","4","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GB","15","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","EE","4","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","IE","60","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","US","6","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AU","1","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","BT","4","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TR","299","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","KR","68","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","19","S","1PN","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SI","2199","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SK","1994","FX","0102","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","RO","553","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GB","37","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NO","1","S","830","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CN","204","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","IT","22","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","IT","28797","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","MY","1","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PL","1","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","NL","2395","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","TR","33","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BE","1","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","ID","4","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SI","49","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PL","2283","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","TH","26","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","KR","1","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SI","2","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PT","23787","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","LT","109","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","AE","17","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","PT","2412","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","IL","1","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PL","1777","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TR","95","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ES","8","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","MY","4","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","GR","885","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","HU","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IN","1966","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IT","1","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","TR","9","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SK","21","FX","7001","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TR","2","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SE","1","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","GB","130","G","130","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","BE","6","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IE","1","W","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SK","16","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","DK","38","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","MY","1","S","DNI","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","SK","22661","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AT","16565","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SE","21","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","RO","209","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","11","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FJ","3","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SI","15","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","197","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ZA","1","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BH","187","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","AU","14","YA","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BG","60","YA","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NO","2","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","AE","134","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","MY","746","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","NO","554","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BE","5","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","402","FX","0106","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BT","1","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CH","194","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","VN","1","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","LU","1","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SG","305","G","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CY","6","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SA","7","G","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","GB","98","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CN","11","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","LU","5","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","LT","3","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CN","14153","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TW","1","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","MT","336","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TW","1","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","210","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CN","483","G","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SA","976","FX","0101","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","BE","146","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TW","66","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BE","4093","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NO","69","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BH","160","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NZ","3","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","AE","697","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BE","25","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","203","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TR","7994","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GB","1","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","TR","1","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","KR","1","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IN","207","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","9677","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ES","613","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","BG","1018","FX","IPDG","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","LU","9027","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","IE","4","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","MY","1","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","PT","50","FX","8601","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GB","1559","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","FR","58","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SK","203","FX","0102","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SG","7416","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","RO","1","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","PT","66770","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","GB","18","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","PT","5","S","NFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BG","5","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TR","262","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TH","20","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","FR","81","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","JO","29","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","JO","12","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SK","1","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AE","386","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","TR","7861","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PT","25","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","VN","2","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","LV","63","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","CY","4","FX","0115","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SI","1","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","DK","1","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ZA","7","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","AE","25","S","BRO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ES","18","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","RO","441","D","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ES","497","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ID","95","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","RO","206","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SE","719","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","RO","70911","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BG","10","FX","0102","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","CH","16","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CY","20","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","KW","125","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","AU","1219","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","IE","24","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ZA","246","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","FI","127","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","12","TH","101","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NL","18","S","RFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","BG","2","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CH","563","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CH","3","G","29","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","RO","779","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","EE","5","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","2","D","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CY","26","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SG","378","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","LU","14","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","NL","16","SD","CRBR","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BE","18","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","GB","56","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","IT","44","D","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CN","4214","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","AT","25","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","27885","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","AE","16","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","HU","12","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","MY","8","S","25","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","CH","128","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","DK","6966","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BG","2","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","22","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ZA","5724","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","22","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","SI","14","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SI","11","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ID","446","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BE","2","G","99","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","GB","172","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","HU","10413","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","RO","14","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ZA","99","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ES","26307","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","LU","4447","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GR","75","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","EG","2","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CZ","20","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BG","1","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PT","22","FX","0125","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","1","SD","2SPR","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SI","2","S","PAK","Freight Billing"
